Month,Route,Time,Day,Incident,Station ID,Min Delay
12,501,1261,Monday,Cleaning,6813,0
12,510,1274,Monday,Cleaning,14816,0
12,512,1409,Monday,Mechanical,14778,0
12,505,52,Monday,Emergency Services,2176,0
12,504,220,Tuesday,Operations,3374,0
12,501,267,Tuesday,Operations,5188,0
12,501,422,Tuesday,Held By,14977,1
12,506,432,Tuesday,Utilized Off Route,827,0
12,501,502,Tuesday,Held By,14977,1
12,505,608,Tuesday,Emergency Services,2159,0
12,511,627,Tuesday,Operations,161,0
12,509,812,Tuesday,Operations,15190,0
12,511,826,Tuesday,Mechanical,12584,0
12,506,974,Tuesday,Mechanical,1128,0
12,512,982,Tuesday,Cleaning,14778,0
12,501,986,Tuesday,Cleaning,3041,0
12,509,1094,Tuesday,Late,15190,0
12,505,1158,Tuesday,Mechanical,14639,0
12,501,1398,Tuesday,Cleaning,5511,0
12,504,56,Tuesday,Investigation,15647,0
12,501,263,Wednesday,Security,14977,0
12,501,343,Wednesday,General Delay,3049,0
12,501,343,Wednesday,General Delay,3049,0
12,505,900,Wednesday,Mechanical,2171,0
12,506,919,Wednesday,Mechanical,836,0
12,501,1170,Wednesday,Security,3036,0
12,506,384,Thursday,Operations,15287,0
12,506,390,Thursday,Operations,15287,0
12,506,400,Thursday,Mechanical,15287,0
12,506,400,Thursday,Mechanical,15287,0
12,503,414,Thursday,Collision - TTC Involved,15350,0
12,506,423,Thursday,Utilized Off Route,14741,0
12,504,518,Thursday,Collision - TTC Involved,4149,1
12,506,545,Thursday,Operations,754,0
12,506,560,Thursday,Operations,1097,0
12,511,612,Thursday,Operations,14619,0
12,506,654,Thursday,Operations,14741,0
12,506,654,Thursday,Operations,14741,0
12,506,702,Thursday,Operations,14741,0
12,511,842,Thursday,Mechanical,12584,0
12,511,882,Thursday,Mechanical,12584,0
12,506,904,Thursday,Operations,986,0
12,505,1318,Thursday,Security,14639,0
12,501,1337,Thursday,Security,6849,0
12,505,4,Thursday,Mechanical,14639,0
12,510,370,Friday,Security,7353,0
12,501,527,Friday,Security,5511,1
12,511,612,Friday,Operations,14619,0
12,506,647,Friday,Operations,15287,0
12,506,647,Friday,Operations,15287,0
12,506,663,Friday,Security,814,0
12,506,723,Friday,Operations,15287,0
12,501,838,Friday,Operations,15337,0
12,501,850,Friday,Operations,15337,0
12,503,885,Friday,General Delay,3052,0
12,501,975,Friday,Investigation,6859,0
12,511,1098,Friday,Security,14619,0
12,501,1135,Friday,General Delay,6832,0
12,510,1144,Friday,Cleaning,14816,0
12,510,84,Friday,Mechanical,7349,0
12,506,407,Saturday,Mechanical,760,0
12,509,635,Saturday,Security,10935,1
12,506,695,Saturday,Utilized Off Route,844,0
12,511,713,Saturday,Mechanical,14619,0
12,510,736,Saturday,Security,10935,1
12,506,895,Saturday,Mechanical,829,0
12,505,1083,Saturday,Security,2117,0
12,501,1178,Saturday,Mechanical,3041,0
12,511,1266,Saturday,Utilized Off Route,13672,0
12,510,1311,Saturday,Mechanical,14816,0
12,505,1314,Saturday,Mechanical,2176,0
12,510,133,Sunday,Utilized Off Route,11985,0
12,501,140,Sunday,Cleaning,6813,0
12,511,589,Sunday,Mechanical,12584,0
12,510,622,Sunday,Mechanical,7353,0
12,506,742,Sunday,Utilized Off Route,14741,0
12,506,812,Sunday,Collision - TTC Involved,15287,0
12,506,833,Sunday,Investigation,15287,0
12,506,844,Sunday,Utilized Off Route,836,0
12,504,852,Sunday,Emergency Services,14665,0
12,506,885,Sunday,Security,1451,0
12,504,921,Sunday,Cleaning,14665,0
12,509,987,Sunday,Security,14511,0
12,504,151,Monday,Held By,6849,0
12,511,597,Monday,Operations,14619,0
12,506,623,Monday,Mechanical,14741,0
12,506,642,Monday,Operations,14741,0
12,501,874,Monday,Cleaning,6849,0
12,501,878,Monday,Cleaning,6849,0
12,511,904,Monday,Operations,14619,0
12,501,945,Monday,Cleaning,6523,0
12,506,1013,Monday,Operations,14741,0
12,504,1236,Monday,Security,4188,0
12,501,1348,Monday,Cleaning,3088,0
12,501,200,Tuesday,General Delay,3033,0
12,506,641,Tuesday,Operations,15287,0
12,506,858,Tuesday,Operations,14741,0
12,501,877,Tuesday,Security,3088,0
12,505,944,Tuesday,Mechanical,2125,0
12,510,1117,Tuesday,Security,7349,0
12,501,1162,Tuesday,Cleaning,3033,0
12,501,1179,Tuesday,Operations,3065,0
12,512,1212,Tuesday,Operations,14778,0
12,501,271,Wednesday,Security,14977,0
12,505,338,Wednesday,Mechanical,2159,0
12,504,450,Wednesday,Mechanical,6849,0
12,503,467,Wednesday,Held By,2795,0
12,506,517,Wednesday,Security,827,0
12,506,550,Wednesday,Operations,752,0
12,501,557,Wednesday,Security,3045,0
12,504,587,Wednesday,Collision - TTC Involved,15635,0
12,511,608,Wednesday,Utilized Off Route,161,0
12,506,628,Wednesday,Mechanical,1082,0
12,506,646,Wednesday,Cleaning,1093,0
12,512,754,Wednesday,Mechanical,8153,0
12,511,798,Wednesday,Operations,12584,0
12,506,869,Wednesday,Operations,15287,0
12,504,888,Wednesday,Operations,15647,0
12,505,978,Wednesday,Operations,2161,0
12,506,1055,Wednesday,Security,812,0
12,501,1294,Wednesday,Security,3081,0
12,501,338,Thursday,Operations,3057,0
12,506,370,Thursday,Utilized Off Route,14741,0
12,506,393,Thursday,Operations,14741,0
12,506,473,Thursday,Utilized Off Route,15287,0
12,501,476,Thursday,Overhead,3057,1
12,504,496,Thursday,Held By,15643,1
12,506,518,Thursday,Operations,14741,0
12,501,552,Thursday,Held By,6842,1
12,501,580,Thursday,Held By,3065,0
12,504,581,Thursday,Security,4141,0
12,511,590,Thursday,Utilized Off Route,12584,0
12,505,606,Thursday,Operations,2125,0
12,501,621,Thursday,Operations,6523,0
12,506,648,Thursday,Operations,15287,0
12,505,709,Thursday,Emergency Services,2194,0
12,510,821,Thursday,Security,14816,1
12,511,904,Thursday,Operations,14619,0
12,505,953,Thursday,Emergency Services,2125,0
12,509,1057,Thursday,Late,15190,0
12,511,1115,Thursday,Utilized Off Route,186,0
12,504,165,Friday,Cleaning,14640,0
12,510,179,Friday,Held By,7347,0
12,512,450,Friday,Operations,14778,0
12,503,496,Friday,Mechanical,14058,0
12,505,527,Friday,Security,2141,0
12,506,648,Friday,Operations,15287,0
12,511,706,Friday,Operations,14619,0
12,511,757,Friday,Utilized Off Route,148,0
12,501,780,Friday,Operations,15337,0
12,501,784,Friday,Operations,15337,0
12,501,786,Friday,Operations,15337,0
12,511,837,Friday,Operations,14619,0
12,506,840,Friday,Operations,14741,0
12,505,948,Friday,General Delay,2150,0
12,501,1296,Friday,Cleaning,5511,0
12,505,1409,Friday,Security,15873,0
12,504,177,Saturday,Diversion,10176,0
12,504,408,Saturday,Security,15639,0
12,506,410,Saturday,Mechanical,14741,0
12,506,562,Saturday,Operations,14741,0
12,504,630,Saturday,Operations,6849,0
12,505,630,Saturday,Operations,1756,0
12,504,762,Saturday,Cleaning,14665,0
12,501,774,Saturday,Security,3057,0
12,504,841,Saturday,Emergency Services,4163,0
12,501,937,Saturday,Overhead,799,1
12,501,943,Saturday,Held By,16354,1
12,511,954,Saturday,Security,161,0
12,501,1135,Saturday,Held By,6523,0
12,506,1320,Saturday,Mechanical,15287,0
12,506,716,Sunday,Mechanical,760,0
12,501,783,Sunday,Cleaning,5511,0
12,505,866,Sunday,General Delay,14639,0
12,512,895,Sunday,Held By,8146,1
12,505,995,Sunday,Security,2141,0
12,506,1121,Sunday,Operations,14741,0
12,511,1143,Sunday,Cleaning,1062,0
12,510,69,Sunday,Security,11986,0
12,505,96,Sunday,Operations,2171,0
12,504,142,Monday,Cleaning,14640,0
12,505,568,Monday,Security,1760,0
12,510,590,Monday,Cleaning,14816,0
12,504,623,Monday,Security,12538,0
12,506,705,Monday,Cleaning,15287,0
12,512,839,Monday,Held By,8171,0
12,506,863,Monday,Operations,15287,0
12,501,873,Monday,General Delay,3041,0
12,512,992,Monday,General Delay,8162,0
12,501,995,Monday,Operations,15337,0
12,512,1046,Monday,Operations,14778,1
12,505,1112,Monday,Cleaning,1758,0
12,506,1185,Monday,Operations,14741,0
12,512,1209,Monday,Cleaning,14958,0
12,510,38,Monday,Cleaning,7353,0
12,504,49,Monday,Security,15462,1
12,501,53,Monday,Security,3033,0
12,501,140,Tuesday,Mechanical,6523,0
12,501,140,Tuesday,Mechanical,6523,0
12,504,339,Tuesday,Cleaning,10176,0
12,506,389,Tuesday,Mechanical,14741,0
12,504,573,Tuesday,Held By,10176,0
12,511,592,Tuesday,Operations,14619,0
12,506,635,Tuesday,Operations,15287,0
12,506,663,Tuesday,Collision - TTC Involved,834,0
12,512,694,Tuesday,Security,14778,0
12,512,761,Tuesday,Operations,14352,0
12,506,797,Tuesday,Operations,14741,0
12,506,809,Tuesday,Cleaning,15287,0
12,511,816,Tuesday,Operations,14619,0
12,511,816,Tuesday,Operations,14619,0
12,506,842,Tuesday,Operations,14741,0
12,504,900,Tuesday,Cleaning,4163,0
12,501,911,Tuesday,Operations,5181,0
12,506,1223,Tuesday,Investigation,1097,0
12,506,1315,Tuesday,Cleaning,1102,0
12,501,268,Wednesday,Operations,5511,0
12,501,278,Wednesday,Operations,5511,0
12,501,293,Wednesday,Operations,5511,0
12,505,493,Wednesday,Collision - TTC Involved,2171,0
12,501,526,Wednesday,Operations,3065,0
12,506,528,Wednesday,Utilized Off Route,15287,0
12,506,669,Wednesday,Mechanical,1263,0
12,501,697,Wednesday,Mechanical,6847,0
12,505,760,Wednesday,Operations,2171,0
12,506,791,Wednesday,Security,1082,0
12,501,930,Wednesday,Security,6523,0
12,510,971,Wednesday,Operations,7353,0
12,504,1013,Wednesday,Collision - TTC Involved,4163,0
12,506,51,Wednesday,Mechanical,988,0
12,512,126,Thursday,Operations,8178,0
12,501,268,Thursday,Operations,5511,0
12,501,278,Thursday,Operations,5511,0
12,501,293,Thursday,Operations,5511,0
12,511,410,Thursday,Security,161,0
12,501,553,Thursday,Cleaning,3067,0
12,505,635,Thursday,Operations,2125,0
12,505,671,Thursday,Operations,2171,0
12,511,752,Thursday,Mechanical,186,0
12,501,778,Thursday,Security,3065,0
12,504,785,Thursday,Held By,4574,1
12,506,985,Thursday,Utilized Off Route,14741,0
12,505,995,Thursday,Mechanical,14639,0
12,511,1094,Thursday,Emergency Services,14619,0
12,505,1105,Thursday,Emergency Services,2171,0
12,501,1244,Thursday,Emergency Services,6813,0
12,505,1287,Thursday,Collision - TTC Involved,2125,0
12,511,70,Thursday,Operations,14619,0
12,506,143,Friday,Emergency Services,14741,0
12,512,680,Friday,Mechanical,14778,0
12,510,710,Friday,Operations,10927,0
12,510,728,Friday,Cleaning,7355,0
12,506,772,Friday,Mechanical,1099,0
12,511,822,Friday,General Delay,14619,0
12,501,882,Friday,Emergency Services,3084,0
12,501,1079,Friday,General Delay,6813,0
12,506,1087,Friday,Mechanical,15287,0
12,501,1129,Friday,General Delay,3049,0
12,510,1138,Friday,Operations,7353,0
12,501,1172,Friday,Mechanical,15337,0
12,501,1344,Friday,Cleaning,6842,0
12,504,47,Friday,Cleaning,14640,0
12,501,231,Saturday,Emergency Services,6813,0
12,504,290,Saturday,Operations,15059,0
12,506,344,Saturday,Mechanical,14741,0
12,506,593,Saturday,General Delay,1126,0
12,509,614,Saturday,Operations,15190,0
12,506,661,Saturday,Mechanical,15287,0
12,506,673,Saturday,Mechanical,14741,0
12,511,700,Saturday,Operations,14619,0
12,511,718,Saturday,Mechanical,14619,0
12,505,826,Saturday,Collision - TTC Involved,2136,0
12,506,844,Saturday,Operations,14741,0
12,506,859,Saturday,Operations,14741,0
12,511,880,Saturday,Mechanical,12584,0
12,511,951,Saturday,Utilized Off Route,12584,0
12,511,952,Saturday,Utilized Off Route,14619,0
12,506,968,Saturday,Utilized Off Route,14741,0
12,504,986,Saturday,Operations,6849,0
12,506,1005,Saturday,Utilized Off Route,14741,0
12,505,1189,Saturday,Collision - TTC Involved,2187,1
12,506,1203,Saturday,Utilized Off Route,812,0
12,501,1320,Saturday,Cleaning,6813,0
12,511,472,Sunday,Mechanical,14619,0
12,505,500,Sunday,Security,2190,0
12,501,549,Sunday,Cleaning,6523,0
12,501,986,Sunday,Emergency Services,3047,0
12,511,1013,Sunday,Investigation,14619,0
12,505,1119,Sunday,Emergency Services,990,1
12,501,1175,Sunday,Operations,15337,0
12,501,1220,Sunday,Held By,3029,0
12,505,1258,Sunday,Utilized Off Route,2171,0
12,501,196,Monday,Cleaning,5511,0
12,510,345,Monday,Held By,7353,0
12,505,488,Monday,Cleaning,14639,0
12,505,818,Monday,Mechanical,14639,0
12,506,1019,Monday,Cleaning,14741,0
12,511,1034,Monday,Collision - TTC Involved,212,0
12,511,1078,Monday,Utilized Off Route,14619,0
12,505,1093,Monday,Emergency Services,14639,0
12,510,1102,Monday,Emergency Services,14816,0
12,505,1201,Monday,Security,2194,0
12,501,1346,Monday,Cleaning,3088,0
12,512,541,Tuesday,Operations,16428,0
12,511,572,Tuesday,Operations,14619,0
12,512,759,Tuesday,Operations,14958,0
12,512,783,Tuesday,Operations,14778,0
12,501,975,Tuesday,Security,3065,0
12,505,1002,Tuesday,Mechanical,2159,0
12,501,1044,Tuesday,Emergency Services,3088,0
12,506,1277,Tuesday,Mechanical,14741,0
12,505,88,Tuesday,Cleaning,2194,0
12,501,268,Wednesday,Operations,5511,0
12,501,279,Wednesday,Operations,5511,0
12,501,293,Wednesday,Operations,5511,0
12,506,340,Wednesday,Mechanical,759,0
12,501,344,Wednesday,Security,3081,0
12,504,357,Wednesday,Held By,15647,1
12,510,363,Wednesday,Operations,7353,0
12,501,392,Wednesday,Emergency Services,6523,0
12,506,420,Wednesday,Cleaning,844,0
12,509,423,Wednesday,Held By,13362,0
12,512,470,Wednesday,Emergency Services,9980,0
12,511,701,Wednesday,Held By,167,0
12,511,816,Wednesday,Operations,14619,0
12,501,843,Wednesday,Cleaning,6806,0
12,506,964,Wednesday,Collision - TTC Involved,760,0
12,506,1005,Wednesday,Mechanical,14741,0
12,505,1035,Wednesday,Held By,2131,1
12,505,1060,Wednesday,Mechanical,2125,0
12,511,1072,Wednesday,Utilized Off Route,110,0
12,511,1076,Wednesday,Utilized Off Route,12584,0
12,504,1163,Wednesday,Security,6849,0
12,501,1296,Wednesday,Cleaning,2869,0
12,501,1318,Wednesday,Investigation,15633,0
12,501,268,Thursday,Operations,5511,0
12,501,278,Thursday,Operations,5511,0
12,501,293,Thursday,Operations,5511,0
12,504,346,Thursday,Held By,14665,0
12,504,355,Thursday,Mechanical,14665,0
12,505,464,Thursday,Emergency Services,1758,0
12,510,479,Thursday,Cleaning,14816,0
12,511,487,Thursday,Mechanical,14619,0
12,506,655,Thursday,Mechanical,1090,0
12,504,660,Thursday,Utilized Off Route,4156,0
12,510,686,Thursday,Operations,14816,0
12,501,695,Thursday,Cleaning,6523,0
12,511,807,Thursday,Operations,14619,0
12,512,858,Thursday,Operations,14778,0
12,505,924,Thursday,Security,2119,0
12,510,944,Thursday,Security,10935,0
12,501,1377,Thursday,Emergency Services,14977,0
12,501,116,Thursday,Cleaning,6847,0
12,512,370,Thursday,Mechanical,14778,1
10,510,15,Saturday,Investigation,10935,1
4,501,988,Friday,Held By,2136,1
1,506,12,Friday,Emergency Services,13923,1
1,505,370,Tuesday,Mechanical,1758,1
1,503,8,Tuesday,Held By,844,1
12,512,370,Thursday,Mechanical,14778,1
2,501,527,Saturday,Investigation,5511,1
1,504,365,Thursday,Emergency Services,2141,1
1,504,565,Saturday,Mechanical,2190,1
5,506,295,Wednesday,Held By,812,1
9,505,564,Tuesday,Emergency Services,2157,1
1,512,95,Tuesday,Held By,2190,1
6,501,515,Saturday,Held By,760,1
12,501,304,Thursday,Held By,2141,1
4,501,1053,Sunday,Held By,10935,1
7,501,635,Monday,Investigation,3088,1
8,505,406,Sunday,Held By,5511,1
10,501,15,Friday,Investigation,3036,1
6,501,892,Friday,Collision - TTC Involved,2150,1
12,501,95,Tuesday,Held By,8146,1
1,501,12,Friday,Emergency Services,990,1
10,510,114,Friday,Emergency Services,1117,1
2,505,475,Tuesday,Held By,2157,1
2,501,307,Saturday,Held By,2131,1
1,506,539,Friday,Mechanical,833,1
6,501,704,Saturday,Emergency Services,161,1
5,501,450,Friday,Diversion,760,1
10,510,15,Saturday,Investigation,10935,1
5,506,49,Monday,Investigation,1099,1
6,504,552,Monday,Held By,1756,1
12,510,49,Saturday,Security,14816,1
2,504,500,Friday,Held By,2150,1
8,501,476,Wednesday,Overhead,990,1
3,501,34,Friday,Held By,814,1
1,512,95,Tuesday,Held By,2190,1
2,506,1421,Monday,Investigation,1451,1
5,501,674,Monday,Investigation,1099,1
1,503,8,Tuesday,Held By,844,1
2,506,1421,Monday,Emergency Services,1451,1
6,501,674,Wednesday,General Delay,2136,1
2,504,635,Saturday,Late Leaving Garage,161,1
5,510,49,Monday,Investigation,1252,1
1,503,8,Tuesday,Held By,844,1
6,501,285,Wednesday,Investigation,1756,1
2,501,1421,Monday,Emergency Services,1451,1
2,501,527,Saturday,Investigation,5511,1
12,511,1053,Tuesday,Held By,10935,1
4,501,644,Friday,Held By,16354,1
2,501,635,Monday,Investigation,834,1
5,501,307,Saturday,Held By,827,1
4,501,406,Sunday,Held By,2176,1
2,510,259,Friday,Emergency Services,1117,1
1,501,336,Saturday,General Delay,1099,1
2,504,269,Monday,Mechanical,161,1
2,510,269,Sunday,Mechanical,161,1
10,501,527,Sunday,Security,5511,1
3,501,34,Friday,Held By,3033,1
3,501,527,Friday,Investigation,5511,1
3,501,34,Friday,Held By,814,1
2,504,565,Friday,Mechanical,110,1
6,501,190,Thursday,Held By,5511,1
5,501,502,Wednesday,Held By,2150,1
10,510,15,Saturday,Investigation,10935,1
1,504,518,Thursday,Investigation,3036,1
10,510,15,Saturday,Investigation,10935,1
1,504,365,Thursday,Emergency Services,2141,1
5,501,295,Friday,Held By,1117,1
5,506,49,Monday,Investigation,1099,1
12,511,1053,Tuesday,Held By,10935,1
8,512,709,Friday,Investigation,3036,1
7,501,412,Monday,Investigation,2159,1
8,501,6,Tuesday,Held By,1079,1
2,501,527,Saturday,Investigation,5511,1
8,501,476,Wednesday,Overhead,990,1
1,504,565,Saturday,Mechanical,3041,1
5,501,295,Friday,Held By,1117,1
5,501,450,Friday,Diversion,760,1
5,506,545,Wednesday,Held By,812,1
6,505,297,Saturday,Diversion,827,1
1,501,349,Monday,Mechanical,823,1
8,510,49,Monday,Mechanical,2194,1
2,505,561,Tuesday,Emergency Services,2157,1
1,501,336,Thursday,Emergency Services,2141,1
2,501,450,Friday,Diversion,754,1
2,504,49,Monday,Investigation,1090,1
2,505,87,Saturday,Held By,212,1
8,505,659,Saturday,Held By,2117,1
4,501,406,Sunday,Held By,2176,1
6,501,515,Saturday,Held By,760,1
1,505,349,Wednesday,Emergency Services,823,1
4,506,509,Friday,Held By,1095,1
9,512,308,Thursday,Investigation,2125,1
5,506,545,Wednesday,Held By,812,1
2,505,988,Friday,Held By,2136,1
5,501,674,Monday,Investigation,1099,1
9,501,308,Wednesday,Investigation,759,1
1,505,33,Friday,Mechanical,823,1
2,501,1421,Monday,Emergency Services,1451,1
2,506,575,Friday,Held By,148,1
4,504,958,Thursday,Held By,1758,1
5,505,95,Saturday,Held By,2117,1
9,512,308,Thursday,Investigation,2125,1
10,501,422,Thursday,Held By,2117,1
2,501,285,Wednesday,Investigation,161,1
1,505,365,Friday,Investigation,1099,1
2,501,635,Monday,Investigation,834,1
9,504,308,Saturday,Investigation,2125,1
2,504,1357,Thursday,Held By,1263,1
1,512,95,Tuesday,Held By,2190,1
10,501,33,Saturday,Mechanical,2117,1
1,501,95,Saturday,Held By,2117,1
3,501,34,Friday,Held By,814,1
2,501,15,Saturday,Investigation,833,1
3,501,837,Monday,Investigation,148,1
8,505,988,Friday,Held By,2136,1
1,501,349,Monday,Mechanical,823,1
2,506,6,Friday,Held By,1079,1
6,501,190,Thursday,Held By,1756,1
2,505,87,Saturday,Held By,212,1
9,512,308,Thursday,Investigation,2125,1
10,505,693,Friday,Emergency Services,2136,1
2,501,527,Saturday,Late Leaving Garage,5511,1
4,506,509,Friday,Held By,1095,1
2,501,290,Friday,Held By,2131,1
9,512,308,Thursday,Investigation,2125,1
8,501,6,Tuesday,Held By,1079,1
2,501,318,Friday,Investigation,3051,1
2,501,450,Friday,Diversion,754,1
2,512,87,Sunday,Held By,8146,1
2,501,285,Tuesday,Emergency Services,14778,1
1,506,70,Sunday,Mechanical,110,1
2,501,50,Monday,Mechanical,2150,1
2,501,1170,Monday,Investigation,1451,1
2,501,269,Friday,Emergency Services,161,1
3,504,269,Friday,Emergency Services,161,1
8,505,95,Saturday,Held By,2117,1
5,505,575,Saturday,Held By,2141,1
6,501,704,Saturday,Emergency Services,161,1
2,510,259,Friday,Emergency Services,1117,1
4,504,958,Thursday,Held By,1758,1
5,504,295,Friday,Held By,1117,1
8,505,95,Saturday,Held By,2117,1
2,505,988,Friday,Held By,2136,1
1,503,8,Tuesday,Held By,844,1
2,504,565,Friday,Mechanical,110,1
1,501,336,Friday,Emergency Services,3041,1
2,510,259,Friday,Emergency Services,1117,1
9,512,308,Thursday,Investigation,2125,1
5,506,49,Monday,Investigation,1099,1
8,501,787,Friday,Emergency Services,3036,1
3,501,837,Monday,Investigation,148,1
5,506,545,Sunday,Held By,812,1
2,501,190,Sunday,Held By,5511,1
6,501,57,Wednesday,Held By,2183,1
6,501,527,Friday,Investigation,5511,1
4,501,849,Sunday,Held By,5511,1
2,505,575,Friday,Held By,2141,1
5,501,1189,Thursday,Held By,1263,1
6,504,500,Friday,Held By,2150,1
8,501,787,Friday,Emergency Services,3036,1
2,506,1421,Monday,Investigation,1451,1
5,505,762,Sunday,Held By,2141,1
2,501,285,Wednesday,Investigation,161,1
9,505,564,Tuesday,Emergency Services,2157,1
12,512,370,Tuesday,Mechanical,14778,1
2,501,50,Monday,Mechanical,2150,1
4,506,509,Friday,Held By,1095,1
6,501,57,Wednesday,Held By,2183,1
6,505,297,Saturday,Diversion,2125,1
2,506,450,Tuesday,Diversion,760,1
5,501,1189,Thursday,Held By,1263,1
2,501,527,Saturday,Late Leaving Garage,5511,1
1,505,33,Friday,Mechanical,823,1
12,511,1053,Tuesday,Held By,10935,1
2,506,450,Tuesday,Diversion,760,1
2,504,1357,Thursday,Held By,1263,1
2,506,450,Tuesday,Diversion,760,1
4,501,406,Sunday,Held By,2176,1
2,501,1170,Monday,Investigation,1451,1
2,506,450,Tuesday,Diversion,760,1
1,501,336,Saturday,General Delay,1099,1
2,504,396,Thursday,Held By,1263,1
12,501,95,Tuesday,Held By,8146,1
2,504,269,Monday,Mechanical,161,1
8,501,476,Wednesday,Overhead,990,1
8,501,787,Friday,Emergency Services,3036,1
8,504,49,Wednesday,Investigation,6523,1
2,504,396,Thursday,Held By,1263,1
2,501,527,Saturday,Investigation,5511,1
2,501,285,Wednesday,Investigation,161,1
3,501,34,Friday,Held By,814,1
2,501,50,Monday,Mechanical,2150,1
4,501,849,Sunday,Held By,5511,1
4,501,1053,Tuesday,Held By,10935,1
3,501,1433,Saturday,Held By,6909,1
1,505,349,Friday,Mechanical,823,1
1,501,295,Friday,Held By,812,1
2,501,15,Saturday,Investigation,833,1
7,501,635,Monday,Investigation,3088,1
8,501,476,Wednesday,Overhead,990,1
4,506,12,Friday,Emergency Services,13923,1
4,501,849,Sunday,Held By,5511,1
9,505,561,Tuesday,Emergency Services,1079,1
6,506,1189,Wednesday,Held By,1119,1
1,510,8,Tuesday,Held By,844,1
9,501,308,Wednesday,Investigation,759,1
2,504,644,Friday,Held By,2150,1
2,501,1170,Monday,Investigation,1451,1
6,501,527,Friday,Investigation,5511,1
2,504,638,Saturday,Investigation,833,1
5,501,295,Friday,Held By,1117,1
2,506,1421,Monday,Emergency Services,1451,1
2,504,638,Saturday,Investigation,833,1
3,501,34,Friday,Held By,3033,1
8,501,476,Wednesday,Overhead,990,1
2,510,259,Friday,Emergency Services,1117,1
2,506,509,Friday,Held By,1095,1
2,501,450,Friday,Diversion,754,1
8,505,988,Friday,Held By,2136,1
6,510,685,Monday,Emergency Services,2152,1
2,512,450,Friday,Held By,8169,1
10,501,422,Thursday,Held By,2117,1
9,505,564,Tuesday,Emergency Services,2157,1
5,501,295,Friday,Held By,1117,1
6,506,1189,Wednesday,Held By,1119,1
4,501,698,Friday,Mechanical,14977,1
2,512,87,Tuesday,Held By,8169,1
1,501,336,Saturday,General Delay,1099,1
1,504,518,Thursday,Investigation,3036,1
2,501,50,Monday,Mechanical,2150,1
1,506,70,Thursday,Mechanical,1082,1
8,505,988,Friday,Held By,2136,1
2,501,50,Monday,Mechanical,2150,1
1,501,336,Thursday,Emergency Services,2141,1
6,501,57,Wednesday,Held By,2183,1
10,501,422,Thursday,Held By,2117,1
2,506,1421,Monday,Emergency Services,1451,1
1,504,518,Thursday,Investigation,3036,1
7,501,412,Monday,Investigation,2159,1
1,512,95,Tuesday,Held By,2190,1
9,505,564,Tuesday,Emergency Services,2157,1
2,504,269,Monday,Mechanical,161,1
1,501,350,Friday,Held By,16354,1
6,501,892,Friday,Collision - TTC Involved,2150,1
2,501,190,Sunday,Held By,5511,1
1,503,34,Friday,Held By,3033,1
2,506,450,Tuesday,Diversion,760,1
1,501,361,Friday,Investigation,823,1
2,501,50,Monday,Mechanical,2150,1
9,504,308,Saturday,Investigation,2125,1
4,501,698,Friday,Mechanical,14977,1
10,501,422,Thursday,Held By,2117,1
6,506,1189,Wednesday,Held By,1119,1
5,501,384,Wednesday,Held By,812,1
3,501,34,Friday,Held By,3033,1
6,501,515,Saturday,Held By,760,1
7,501,412,Monday,Investigation,2159,1
6,501,515,Saturday,Held By,760,1
6,501,892,Friday,Collision - TTC Involved,2150,1
1,505,349,Wednesday,Emergency Services,823,1
1,505,349,Wednesday,Emergency Services,823,1
10,501,15,Friday,Investigation,3036,1
1,504,518,Thursday,Investigation,3036,1
5,501,674,Monday,Investigation,1099,1
8,505,988,Friday,Held By,2136,1
2,510,259,Friday,Emergency Services,1117,1
2,501,1421,Monday,Emergency Services,1451,1
10,501,480,Tuesday,Held By,827,1
1,501,12,Friday,Emergency Services,990,1
12,504,11,Thursday,Held By,760,1
6,501,515,Wednesday,Held By,3065,1
8,501,855,Friday,Emergency Services,2136,1
6,506,1189,Wednesday,Held By,1119,1
12,510,49,Saturday,Security,14816,1
4,501,644,Friday,Held By,16354,1
3,501,837,Monday,Investigation,148,1
2,506,70,Sunday,Mechanical,110,1
1,501,660,Saturday,Investigation,1090,1
10,501,15,Friday,Investigation,3036,1
1,501,336,Friday,Emergency Services,3041,1
1,510,8,Tuesday,Held By,844,1
8,505,95,Saturday,Held By,2117,1
12,504,11,Thursday,Held By,760,1
1,504,518,Thursday,Investigation,3036,1
2,506,1421,Monday,Emergency Services,1451,1
1,505,714,Tuesday,Mechanical,2194,1
2,501,635,Monday,Investigation,834,1
8,505,406,Sunday,Held By,5511,1
2,501,307,Saturday,Held By,2131,1
3,504,389,Monday,Mechanical,986,1
2,501,285,Wednesday,Investigation,161,1
12,501,95,Tuesday,Held By,8146,1
6,501,515,Wednesday,Held By,3065,1
2,501,269,Friday,Emergency Services,161,1
1,506,70,Thursday,Mechanical,1082,1
10,501,422,Thursday,Held By,2117,1
6,501,57,Wednesday,Held By,2183,1
8,505,988,Friday,Held By,2136,1
8,501,476,Wednesday,Overhead,990,1
12,501,1053,Tuesday,Held By,10935,1
4,512,1053,Tuesday,Held By,10935,1
2,501,318,Saturday,Investigation,1252,1
10,501,422,Thursday,Held By,2117,1
5,501,450,Friday,Diversion,760,1
2,501,190,Sunday,Held By,5511,1
3,501,527,Friday,Investigation,5511,1
10,510,114,Friday,Emergency Services,1117,1
